year,constructorRef,driverId,surname,points
1991,benetton,90,Moreno,3.0
1991,williams,119,Patrese,2.0
1991,brabham,87,Blundell,1.0
1991,team_lotus,65,Herbert,0.0
1991,dallara,139,Pirro,0.0
1991,brabham,84,Brundle,0.0
1991,fondmetal,129,Grouillard,0.0
1991,ligier,123,Boutsen,0.0
1991,minardi,94,Martini,0.0
1991,jordan,110,de Cesaris,0.0
1991,tyrrell,131,Modena,0.0
1991,dallara,109,Järvilehto,0.0
1991,ferrari,55,Alesi,0.0
1991,minardi,81,Morbidelli,0.0
1991,team_lotus,57,Häkkinen,0.0
1991,ligier,100,Comas,0.0
1991,williams,95,Mansell,0.0
1991,lola,103,Bernard,0.0
1991,leyton,122,Capelli,0.0
1991,tyrrell,138,Nakajima,0.0
1991,ferrari,117,Prost,0.0
1991,leyton,127,Gugelmin,0.0
1991,jordan,30,Schumacher,0.0
1991,lola,88,Suzuki,0.0
1991,lambo,78,Larini,0.0
1991,footwork,133,Caffi,0.0
1991,lambo,128,van de Poele,0.0
1991,footwork,105,Alboreto,0.0
1991,ags,99,Tarquini,0.0
1991,coloni,142,Chaves,0.0
1991,ags,120,Barbazza,0.0
1991,williams,95,Mansell,10.0
1991,mclaren,102,Senna,6.0
1991,ferrari,117,Prost,4.0
1991,mclaren,77,Berger,3.0
1991,benetton,30,Schumacher,2.0
1991,benetton,137,Piquet,1.0
1991,jordan,110,de Cesaris,0.0
1991,leyton,122,Capelli,0.0
1991,minardi,81,Morbidelli,0.0
1991,dallara,139,Pirro,0.0
1991,ligier,100,Comas,0.0
1991,brabham,87,Blundell,0.0
1991,brabham,84,Brundle,0.0
1991,team_lotus,57,Häkkinen,0.0
1991,leyton,127,Gugelmin,0.0
1991,lambo,78,Larini,0.0
1991,fondmetal,129,Grouillard,0.0
1991,dallara,109,Järvilehto,0.0
1991,tyrrell,131,Modena,0.0
1991,ferrari,55,Alesi,0.0
1991,williams,119,Patrese,0.0
1991,tyrrell,138,Nakajima,0.0
1991,lola,103,Bernard,0.0
1991,minardi,94,Martini,0.0
1991,jordan,90,Moreno,0.0
1991,ligier,123,Boutsen,0.0
1991,footwork,105,Alboreto,0.0
1991,team_lotus,143,Bartels,0.0
1991,lambo,128,van de Poele,0.0
1991,lola,88,Suzuki,0.0
1991,ags,120,Barbazza,0.0
1991,ags,99,Tarquini,0.0
1991,footwork,133,Caffi,0.0
1991,coloni,142,Chaves,0.0
1991,williams,119,Patrese,10.0
1991,mclaren,102,Senna,6.0
1991,ferrari,55,Alesi,4.0
1991,minardi,94,Martini,3.0
1991,benetton,137,Piquet,2.0
1991,benetton,30,Schumacher,1.0
1991,leyton,127,Gugelmin,0.0
1991,jordan,110,de Cesaris,0.0
1991,minardi,81,Morbidelli,0.0
1991,jordan,90,Moreno,0.0
1991,ligier,100,Comas,0.0
1991,brabham,84,Brundle,0.0
1991,tyrrell,138,Nakajima,0.0
1991,team_lotus,57,Häkkinen,0.0
1991,footwork,105,Alboreto,0.0
1991,ligier,123,Boutsen,0.0
1991,leyton,122,Capelli,0.0
1991,tyrrell,131,Modena,0.0
1991,williams,95,Mansell,0.0
1991,lola,88,Suzuki,0.0
1991,ferrari,117,Prost,0.0
1991,mclaren,77,Berger,0.0
1991,dallara,139,Pirro,0.0
1991,dallara,109,Järvilehto,0.0
1991,brabham,87,Blundell,0.0
1991,team_lotus,65,Herbert,0.0
1991,lola,103,Bernard,0.0
1991,ags,99,Tarquini,0.0
1991,lambo,78,Larini,0.0
1991,lambo,128,van de Poele,0.0
1991,ags,120,Barbazza,0.0
1991,fondmetal,129,Grouillard,0.0
1991,footwork,133,Caffi,0.0
1991,coloni,142,Chaves,0.0
1991,williams,95,Mansell,10.0
1991,ferrari,117,Prost,6.0
1991,williams,119,Patrese,4.0
1991,ferrari,55,Alesi,3.0
1991,mclaren,102,Senna,2.0
1991,benetton,30,Schumacher,1.0
1991,leyton,127,Gugelmin,0.0
1991,dallara,109,Järvilehto,0.0
1991,jordan,70,Zanardi,0.0
1991,brabham,84,Brundle,0.0
1991,benetton,137,Piquet,0.0
1991,fondmetal,99,Tarquini,0.0
1991,minardi,94,Martini,0.0
1991,minardi,81,Morbidelli,0.0
1991,dallara,139,Pirro,0.0
1991,tyrrell,131,Modena,0.0
1991,tyrrell,138,Nakajima,0.0
1991,brabham,87,Blundell,0.0
1991,ligier,100,Comas,0.0
1991,mclaren,77,Berger,0.0
1991,footwork,105,Alboreto,0.0
1991,jordan,110,de Cesaris,0.0
1991,team_lotus,57,Häkkinen,0.0
1991,leyton,122,Capelli,0.0
1991,lola,103,Bernard,0.0
1991,ligier,123,Boutsen,0.0
1991,lola,88,Suzuki,0.0
1991,lambo,78,Larini,0.0
1991,team_lotus,143,Bartels,0.0
1991,lambo,128,van de Poele,0.0
1991,footwork,133,Caffi,0.0
1991,ags,120,Barbazza,0.0
1991,ags,129,Grouillard,0.0
1991,mclaren,77,Berger,10.0
1991,mclaren,102,Senna,6.0
1991,williams,119,Patrese,4.0
1991,ferrari,117,Prost,3.0
1991,brabham,84,Brundle,2.0
1991,tyrrell,131,Modena,1.0
1991,benetton,137,Piquet,0.0
1991,leyton,127,Gugelmin,0.0
1991,ligier,123,Boutsen,0.0
1991,footwork,133,Caffi,0.0
1991,fondmetal,99,Tarquini,0.0
1991,ligier,100,Comas,0.0
1991,minardi,94,Martini,0.0
1991,benetton,30,Schumacher,0.0
1991,team_lotus,65,Herbert,0.0
1991,tyrrell,138,Nakajima,0.0
1991,lola,88,Suzuki,0.0
1991,minardi,81,Morbidelli,0.0
1991,williams,95,Mansell,0.0
1991,jordan,70,Zanardi,0.0
1991,team_lotus,57,Häkkinen,0.0
1991,jordan,110,de Cesaris,0.0
1991,dallara,109,Järvilehto,0.0
1991,dallara,139,Pirro,0.0
1991,leyton,91,Wendlinger,0.0
1991,ferrari,55,Alesi,0.0
1991,footwork,105,Alboreto,0.0
1991,lambo,78,Larini,0.0
1991,lambo,128,van de Poele,0.0
1991,lola,103,Bernard,0.0
1991,brabham,87,Blundell,0.0
1991,coloni,144,Hattori,0.0
1991,mclaren,102,Senna,5.0
1991,williams,95,Mansell,3.0
1991,mclaren,77,Berger,2.0
1991,benetton,137,Piquet,1.5
1991,williams,119,Patrese,1.0
1991,ferrari,81,Morbidelli,0.5
1991,dallara,139,Pirro,0.0
1991,jordan,110,de Cesaris,0.0
1991,jordan,70,Zanardi,0.0
1991,tyrrell,131,Modena,0.0
1991,team_lotus,65,Herbert,0.0
1991,dallara,109,Järvilehto,0.0
1991,footwork,105,Alboreto,0.0
1991,leyton,127,Gugelmin,0.0
1991,footwork,133,Caffi,0.0
1991,minardi,90,Moreno,0.0
1991,brabham,87,Blundell,0.0
1991,ligier,100,Comas,0.0
1991,team_lotus,57,Häkkinen,0.0
1991,leyton,91,Wendlinger,0.0
1991,minardi,94,Martini,0.0
1991,benetton,30,Schumacher,0.0
1991,ferrari,55,Alesi,0.0
1991,lambo,78,Larini,0.0
1991,ligier,123,Boutsen,0.0
1991,tyrrell,138,Nakajima,0.0
1991,larrousse,88,Suzuki,0.0
1991,brabham,84,Brundle,0.0
1991,lambo,128,van de Poele,0.0
1991,larrousse,92,Gachot,0.0
1991,fondmetal,99,Tarquini,0.0
1991,coloni,144,Hattori,0.0
1990,mclaren,102,Senna,9.0
1990,tyrrell,55,Alesi,6.0
1990,williams,123,Boutsen,4.0
1990,benetton,137,Piquet,3.0
1990,brabham,131,Modena,2.0
1990,tyrrell,138,Nakajima,1.0
1990,minardi,94,Martini,0.0
1990,larrousse,103,Bernard,0.0
1990,williams,119,Patrese,0.0
1990,arrows,105,Alboreto,0.0
1990,benetton,145,Nannini,0.0
1990,arrows,146,Schneider,0.0
1990,eurobrun,90,Moreno,0.0
1990,leyton,127,Gugelmin,0.0
1990,minardi,147,Barilla,0.0
1990,larrousse,88,Suzuki,0.0
1990,ferrari,95,Mansell,0.0
1990,mclaren,77,Berger,0.0
1990,brabham,148,Foitek,0.0
1990,osella,129,Grouillard,0.0
1990,dallara,110,de Cesaris,0.0
1990,ferrari,117,Prost,0.0
1990,leyton,122,Capelli,0.0
1990,team_lotus,118,Warwick,0.0
1990,ligier,78,Larini,0.0
1990,team_lotus,151,Donnelly,0.0
1990,ligier,112,Alliot,0.0
1990,onyx,140,Johansson,0.0
1990,dallara,81,Morbidelli,0.0
1990,onyx,109,Järvilehto,0.0
1990,ags,99,Tarquini,0.0
1990,ags,114,Dalmas,0.0
1990,eurobrun,149,Langes,0.0
1990,life,150,Brabham,0.0
1990,coloni,92,Gachot,0.0
1990,ferrari,117,Prost,9.0
1990,mclaren,77,Berger,6.0
1990,mclaren,102,Senna,4.0
1990,ferrari,95,Mansell,3.0
1990,williams,123,Boutsen,2.0
1990,benetton,137,Piquet,1.0
1990,tyrrell,55,Alesi,0.0
1990,tyrrell,138,Nakajima,0.0
1990,minardi,94,Martini,0.0
1990,benetton,145,Nannini,0.0
1990,ligier,78,Larini,0.0
1990,ligier,112,Alliot,0.0
1990,williams,119,Patrese,0.0
1990,dallara,81,Morbidelli,0.0
1990,arrows,133,Caffi,0.0
1990,team_lotus,151,Donnelly,0.0
1990,brabham,131,Modena,0.0
1990,minardi,147,Barilla,0.0
1990,ags,114,Dalmas,0.0
1990,team_lotus,118,Warwick,0.0
1990,larrousse,88,Suzuki,0.0
1990,arrows,105,Alboreto,0.0
1990,brabham,148,Foitek,0.0
1990,larrousse,103,Bernard,0.0
1990,osella,129,Grouillard,0.0
1990,dallara,110,de Cesaris,0.0
1990,onyx,140,Johansson,0.0
1990,onyx,109,Järvilehto,0.0
1990,leyton,122,Capelli,0.0
1990,leyton,127,Gugelmin,0.0
1990,ags,99,Tarquini,0.0
1990,eurobrun,90,Moreno,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,149,Langes,0.0
1990,life,150,Brabham,0.0
1990,williams,119,Patrese,9.0
1990,mclaren,77,Berger,6.0
1990,benetton,145,Nannini,4.0
1990,ferrari,117,Prost,3.0
1990,benetton,137,Piquet,2.0
1990,tyrrell,55,Alesi,1.0
1990,team_lotus,118,Warwick,0.0
1990,team_lotus,151,Donnelly,0.0
1990,ligier,112,Alliot,0.0
1990,ligier,78,Larini,0.0
1990,minardi,147,Barilla,0.0
1990,onyx,109,Järvilehto,0.0
1990,larrousse,103,Bernard,0.0
1990,osella,129,Grouillard,0.0
1990,ferrari,95,Mansell,0.0
1990,onyx,148,Foitek,0.0
1990,brabham,131,Modena,0.0
1990,dallara,110,de Cesaris,0.0
1990,leyton,127,Gugelmin,0.0
1990,williams,123,Boutsen,0.0
1990,larrousse,88,Suzuki,0.0
1990,mclaren,102,Senna,0.0
1990,dallara,139,Pirro,0.0
1990,leyton,122,Capelli,0.0
1990,tyrrell,138,Nakajima,0.0
1990,eurobrun,90,Moreno,0.0
1990,minardi,94,Martini,0.0
1990,arrows,133,Caffi,0.0
1990,arrows,105,Alboreto,0.0
1990,brabham,101,Brabham,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,ags,99,Tarquini,0.0
1990,ags,114,Dalmas,0.0
1990,mclaren,102,Senna,9.0
1990,tyrrell,55,Alesi,6.0
1990,mclaren,77,Berger,4.0
1990,williams,123,Boutsen,3.0
1990,arrows,133,Caffi,2.0
1990,larrousse,103,Bernard,1.0
1990,onyx,148,Foitek,0.0
1990,team_lotus,118,Warwick,0.0
1990,ferrari,95,Mansell,0.0
1990,minardi,147,Barilla,0.0
1990,onyx,109,Järvilehto,0.0
1990,ligier,112,Alliot,0.0
1990,williams,119,Patrese,0.0
1990,dallara,110,de Cesaris,0.0
1990,tyrrell,138,Nakajima,0.0
1990,ferrari,117,Prost,0.0
1990,benetton,145,Nannini,0.0
1990,brabham,101,Brabham,0.0
1990,leyton,122,Capelli,0.0
1990,ligier,78,Larini,0.0
1990,larrousse,88,Suzuki,0.0
1990,minardi,94,Martini,0.0
1990,team_lotus,151,Donnelly,0.0
1990,brabham,131,Modena,0.0
1990,dallara,139,Pirro,0.0
1990,benetton,137,Piquet,0.0
1990,arrows,105,Alboreto,0.0
1990,osella,129,Grouillard,0.0
1990,leyton,127,Gugelmin,0.0
1990,eurobrun,90,Moreno,0.0
1990,ags,99,Tarquini,0.0
1990,ags,114,Dalmas,0.0
1990,eurobrun,149,Langes,0.0
1990,coloni,92,Gachot,0.0
1990,life,152,Giacomelli,0.0
1990,mclaren,102,Senna,9.0
1990,benetton,137,Piquet,6.0
1990,ferrari,95,Mansell,4.0
1990,mclaren,77,Berger,3.0
1990,ferrari,117,Prost,2.0
1990,team_lotus,118,Warwick,1.0
1990,brabham,131,Modena,0.0
1990,arrows,133,Caffi,0.0
1990,larrousse,103,Bernard,0.0
1990,leyton,122,Capelli,0.0
1990,tyrrell,138,Nakajima,0.0
1990,larrousse,88,Suzuki,0.0
1990,osella,129,Grouillard,0.0
1990,team_lotus,151,Donnelly,0.0
1990,onyx,148,Foitek,0.0
1990,dallara,110,de Cesaris,0.0
1990,onyx,109,Järvilehto,0.0
1990,williams,119,Patrese,0.0
1990,ligier,112,Alliot,0.0
1990,tyrrell,55,Alesi,0.0
1990,benetton,145,Nannini,0.0
1990,williams,123,Boutsen,0.0
1990,ligier,78,Larini,0.0
1990,dallara,139,Pirro,0.0
1990,arrows,105,Alboreto,0.0
1990,minardi,94,Martini,0.0
1990,eurobrun,90,Moreno,0.0
1990,leyton,127,Gugelmin,0.0
1990,minardi,147,Barilla,0.0
1990,brabham,101,Brabham,0.0
1990,ags,99,Tarquini,0.0
1990,ags,114,Dalmas,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,ferrari,117,Prost,9.0
1990,ferrari,95,Mansell,6.0
1990,mclaren,77,Berger,4.0
1990,benetton,145,Nannini,3.0
1990,williams,123,Boutsen,2.0
1990,benetton,137,Piquet,1.0
1990,tyrrell,55,Alesi,0.0
1990,team_lotus,151,Donnelly,0.0
1990,williams,119,Patrese,0.0
1990,team_lotus,118,Warwick,0.0
1990,brabham,131,Modena,0.0
1990,minardi,94,Martini,0.0
1990,dallara,110,de Cesaris,0.0
1990,minardi,147,Barilla,0.0
1990,onyx,148,Foitek,0.0
1990,ligier,78,Larini,0.0
1990,arrows,105,Alboreto,0.0
1990,ligier,112,Alliot,0.0
1990,osella,129,Grouillard,0.0
1990,mclaren,102,Senna,0.0
1990,onyx,109,Järvilehto,0.0
1990,larrousse,103,Bernard,0.0
1990,larrousse,88,Suzuki,0.0
1990,tyrrell,138,Nakajima,0.0
1990,brabham,101,Brabham,0.0
1990,dallara,139,Pirro,0.0
1990,eurobrun,90,Moreno,0.0
1990,leyton,122,Capelli,0.0
1990,leyton,127,Gugelmin,0.0
1990,arrows,133,Caffi,0.0
1990,ags,114,Dalmas,0.0
1990,ags,99,Tarquini,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,ferrari,117,Prost,9.0
1990,leyton,122,Capelli,6.0
1990,mclaren,102,Senna,4.0
1990,benetton,137,Piquet,3.0
1990,mclaren,77,Berger,2.0
1990,williams,119,Patrese,1.0
1990,larrousse,88,Suzuki,0.0
1990,larrousse,103,Bernard,0.0
1990,ligier,112,Alliot,0.0
1990,arrows,105,Alboreto,0.0
1990,team_lotus,118,Warwick,0.0
1990,team_lotus,151,Donnelly,0.0
1990,brabham,131,Modena,0.0
1990,ligier,78,Larini,0.0
1990,brabham,101,Brabham,0.0
1990,benetton,145,Nannini,0.0
1990,ags,114,Dalmas,0.0
1990,ferrari,95,Mansell,0.0
1990,dallara,110,de Cesaris,0.0
1990,tyrrell,138,Nakajima,0.0
1990,leyton,127,Gugelmin,0.0
1990,minardi,94,Martini,0.0
1990,tyrrell,55,Alesi,0.0
1990,arrows,133,Caffi,0.0
1990,williams,123,Boutsen,0.0
1990,dallara,139,Pirro,0.0
1990,minardi,147,Barilla,0.0
1990,ags,99,Tarquini,0.0
1990,onyx,148,Foitek,0.0
1990,onyx,109,Järvilehto,0.0
1990,osella,129,Grouillard,0.0
1990,eurobrun,90,Moreno,0.0
1990,eurobrun,149,Langes,0.0
1990,coloni,92,Gachot,0.0
1990,life,152,Giacomelli,0.0
1990,ferrari,117,Prost,9.0
1990,williams,123,Boutsen,6.0
1990,mclaren,102,Senna,4.0
1990,larrousse,103,Bernard,3.0
1990,benetton,137,Piquet,2.0
1990,larrousse,88,Suzuki,1.0
1990,arrows,133,Caffi,0.0
1990,tyrrell,55,Alesi,0.0
1990,brabham,131,Modena,0.0
1990,ligier,78,Larini,0.0
1990,dallara,139,Pirro,0.0
1990,minardi,147,Barilla,0.0
1990,ligier,112,Alliot,0.0
1990,mclaren,77,Berger,0.0
1990,ferrari,95,Mansell,0.0
1990,leyton,122,Capelli,0.0
1990,team_lotus,151,Donnelly,0.0
1990,team_lotus,118,Warwick,0.0
1990,ags,99,Tarquini,0.0
1990,arrows,105,Alboreto,0.0
1990,williams,119,Patrese,0.0
1990,tyrrell,138,Nakajima,0.0
1990,benetton,145,Nannini,0.0
1990,dallara,110,de Cesaris,0.0
1990,minardi,94,Martini,0.0
1990,leyton,127,Gugelmin,0.0
1990,osella,129,Grouillard,0.0
1990,brabham,101,Brabham,0.0
1990,onyx,109,Järvilehto,0.0
1990,onyx,148,Foitek,0.0
1990,eurobrun,90,Moreno,0.0
1990,ags,114,Dalmas,0.0
1990,eurobrun,149,Langes,0.0
1990,coloni,92,Gachot,0.0
1990,life,152,Giacomelli,0.0
1990,mclaren,102,Senna,9.0
1990,benetton,145,Nannini,6.0
1990,mclaren,77,Berger,4.0
1990,ferrari,117,Prost,3.0
1990,williams,119,Patrese,2.0
1990,williams,123,Boutsen,1.0
1990,leyton,122,Capelli,0.0
1990,team_lotus,118,Warwick,0.0
1990,arrows,133,Caffi,0.0
1990,ligier,78,Larini,0.0
1990,tyrrell,55,Alesi,0.0
1990,onyx,109,Järvilehto,0.0
1990,larrousse,103,Bernard,0.0
1990,larrousse,88,Suzuki,0.0
1990,tyrrell,138,Nakajima,0.0
1990,benetton,137,Piquet,0.0
1990,minardi,94,Martini,0.0
1990,onyx,148,Foitek,0.0
1990,ferrari,95,Mansell,0.0
1990,leyton,127,Gugelmin,0.0
1990,brabham,101,Brabham,0.0
1990,arrows,105,Alboreto,0.0
1990,team_lotus,151,Donnelly,0.0
1990,brabham,131,Modena,0.0
1990,dallara,139,Pirro,0.0
1990,ligier,112,Alliot,0.0
1990,osella,129,Grouillard,0.0
1990,minardi,147,Barilla,0.0
1990,ags,114,Dalmas,0.0
1990,dallara,110,de Cesaris,0.0
1990,ags,99,Tarquini,0.0
1990,eurobrun,90,Moreno,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,williams,123,Boutsen,9.0
1990,mclaren,102,Senna,6.0
1990,benetton,137,Piquet,4.0
1990,williams,119,Patrese,3.0
1990,team_lotus,118,Warwick,2.0
1990,larrousse,103,Bernard,1.0
1990,team_lotus,151,Donnelly,0.0
1990,leyton,127,Gugelmin,0.0
1990,arrows,133,Caffi,0.0
1990,dallara,139,Pirro,0.0
1990,ligier,78,Larini,0.0
1990,arrows,105,Alboreto,0.0
1990,ags,99,Tarquini,0.0
1990,ligier,112,Alliot,0.0
1990,minardi,147,Barilla,0.0
1990,mclaren,77,Berger,0.0
1990,ferrari,95,Mansell,0.0
1990,benetton,145,Nannini,0.0
1990,leyton,122,Capelli,0.0
1990,larrousse,88,Suzuki,0.0
1990,ferrari,117,Prost,0.0
1990,tyrrell,55,Alesi,0.0
1990,brabham,131,Modena,0.0
1990,minardi,94,Martini,0.0
1990,dallara,110,de Cesaris,0.0
1990,tyrrell,138,Nakajima,0.0
1990,ags,114,Dalmas,0.0
1990,brabham,101,Brabham,0.0
1990,onyx,109,Järvilehto,0.0
1990,onyx,148,Foitek,0.0
1990,osella,129,Grouillard,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,90,Moreno,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,mclaren,102,Senna,9.0
1990,ferrari,117,Prost,6.0
1990,mclaren,77,Berger,4.0
1990,benetton,145,Nannini,3.0
1990,benetton,137,Piquet,2.0
1990,leyton,127,Gugelmin,1.0
1990,leyton,122,Capelli,0.0
1990,tyrrell,55,Alesi,0.0
1990,larrousse,103,Bernard,0.0
1990,arrows,133,Caffi,0.0
1990,team_lotus,118,Warwick,0.0
1990,team_lotus,151,Donnelly,0.0
1990,arrows,105,Alboreto,0.0
1990,ligier,78,Larini,0.0
1990,minardi,94,Martini,0.0
1990,osella,129,Grouillard,0.0
1990,brabham,131,Modena,0.0
1990,brabham,101,Brabham,0.0
1990,dallara,110,de Cesaris,0.0
1990,williams,123,Boutsen,0.0
1990,ferrari,95,Mansell,0.0
1990,williams,119,Patrese,0.0
1990,dallara,139,Pirro,0.0
1990,tyrrell,138,Nakajima,0.0
1990,larrousse,88,Suzuki,0.0
1990,minardi,147,Barilla,0.0
1990,ligier,112,Alliot,0.0
1990,ags,99,Tarquini,0.0
1990,ags,114,Dalmas,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,90,Moreno,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,mclaren,102,Senna,9.0
1990,ferrari,117,Prost,6.0
1990,mclaren,77,Berger,4.0
1990,ferrari,95,Mansell,3.0
1990,williams,119,Patrese,2.0
1990,tyrrell,138,Nakajima,1.0
1990,benetton,137,Piquet,0.0
1990,benetton,145,Nannini,0.0
1990,arrows,133,Caffi,0.0
1990,dallara,110,de Cesaris,0.0
1990,ligier,78,Larini,0.0
1990,arrows,105,Alboreto,0.0
1990,ligier,112,Alliot,0.0
1990,ags,114,Dalmas,0.0
1990,leyton,122,Capelli,0.0
1990,larrousse,88,Suzuki,0.0
1990,osella,129,Grouillard,0.0
1990,leyton,127,Gugelmin,0.0
1990,brabham,131,Modena,0.0
1990,williams,123,Boutsen,0.0
1990,team_lotus,118,Warwick,0.0
1990,dallara,139,Pirro,0.0
1990,team_lotus,151,Donnelly,0.0
1990,larrousse,103,Bernard,0.0
1990,minardi,94,Martini,0.0
1990,tyrrell,55,Alesi,0.0
1990,ags,99,Tarquini,0.0
1990,minardi,147,Barilla,0.0
1990,brabham,101,Brabham,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,90,Moreno,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,ferrari,95,Mansell,9.0
1990,mclaren,102,Senna,6.0
1990,ferrari,117,Prost,4.0
1990,mclaren,77,Berger,3.0
1990,benetton,137,Piquet,2.0
1990,benetton,145,Nannini,1.0
1990,williams,119,Patrese,0.0
1990,tyrrell,55,Alesi,0.0
1990,arrows,105,Alboreto,0.0
1990,ligier,78,Larini,0.0
1990,minardi,94,Martini,0.0
1990,leyton,127,Gugelmin,0.0
1990,arrows,133,Caffi,0.0
1990,larrousse,88,Suzuki,0.0
1990,dallara,139,Pirro,0.0
1990,ligier,112,Alliot,0.0
1990,brabham,101,Brabham,0.0
1990,leyton,122,Capelli,0.0
1990,williams,123,Boutsen,0.0
1990,larrousse,103,Bernard,0.0
1990,brabham,131,Modena,0.0
1990,team_lotus,151,Donnelly,0.0
1990,team_lotus,118,Warwick,0.0
1990,ags,114,Dalmas,0.0
1990,dallara,110,de Cesaris,0.0
1990,tyrrell,138,Nakajima,0.0
1990,osella,129,Grouillard,0.0
1990,minardi,147,Barilla,0.0
1990,ags,99,Tarquini,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,90,Moreno,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,ferrari,117,Prost,9.0
1990,ferrari,95,Mansell,6.0
1990,benetton,145,Nannini,4.0
1990,williams,123,Boutsen,3.0
1990,williams,119,Patrese,2.0
1990,larrousse,88,Suzuki,1.0
1990,ligier,78,Larini,0.0
1990,leyton,127,Gugelmin,0.0
1990,ags,114,Dalmas,0.0
1990,arrows,105,Alboreto,0.0
1990,team_lotus,118,Warwick,0.0
1990,leyton,122,Capelli,0.0
1990,mclaren,77,Berger,0.0
1990,mclaren,102,Senna,0.0
1990,benetton,137,Piquet,0.0
1990,dallara,110,de Cesaris,0.0
1990,osella,129,Grouillard,0.0
1990,minardi,94,Martini,0.0
1990,ligier,112,Alliot,0.0
1990,larrousse,103,Bernard,0.0
1990,tyrrell,138,Nakajima,0.0
1990,ags,99,Tarquini,0.0
1990,brabham,131,Modena,0.0
1990,tyrrell,55,Alesi,0.0
1990,dallara,139,Pirro,0.0
1990,team_lotus,151,Donnelly,0.0
1990,brabham,101,Brabham,0.0
1990,minardi,147,Barilla,0.0
1990,arrows,146,Schneider,0.0
1990,coloni,92,Gachot,0.0
1990,eurobrun,90,Moreno,0.0
1990,eurobrun,149,Langes,0.0
1990,life,152,Giacomelli,0.0
1990,benetton,137,Piquet,9.0
1990,benetton,90,Moreno,6.0
1990,larrousse,88,Suzuki,4.0
1990,williams,119,Patrese,3.0
1990,williams,123,Boutsen,2.0
1990,tyrrell,138,Nakajima,1.0
1990,ligier,78,Larini,0.0
1990,minardi,94,Martini,0.0
1990,arrows,133,Caffi,0.0
1990,ligier,112,Alliot,0.0
1990,team_lotus,118,Warwick,0.0
1990,team_lotus,65,Herbert,0.0
1990,arrows,105,Alboreto,0.0
1990,ferrari,95,Mansell,0.0
1990,dallara,139,Pirro,0.0
1990,larrousse,103,Bernard,0.0
1990,minardi,81,Morbidelli,0.0
1990,leyton,122,Capelli,0.0
1990,dallara,110,de Cesaris,0.0
1990,leyton,127,Gugelmin,0.0
1990,brabham,101,Brabham,0.0
1990,mclaren,77,Berger,0.0
1990,mclaren,102,Senna,0.0
1990,ferrari,117,Prost,0.0
1990,brabham,131,Modena,0.0
1990,tyrrell,55,Alesi,0.0
1990,osella,129,Grouillard,0.0
1990,ags,99,Tarquini,0.0
1990,ags,114,Dalmas,0.0
1990,coloni,92,Gachot,0.0
1990,benetton,137,Piquet,9.0
1990,ferrari,95,Mansell,6.0
1990,ferrari,117,Prost,4.0
1990,mclaren,77,Berger,3.0
1990,williams,123,Boutsen,2.0
1990,williams,119,Patrese,1.0
1990,benetton,90,Moreno,0.0
1990,tyrrell,55,Alesi,0.0
1990,minardi,94,Martini,0.0
1990,ligier,78,Larini,0.0
1990,ligier,112,Alliot,0.0
1990,brabham,131,Modena,0.0
1990,osella,129,Grouillard,0.0
1990,dallara,139,Pirro,0.0
1990,mclaren,102,Senna,0.0
1990,ags,99,Tarquini,0.0
1990,team_lotus,65,Herbert,0.0
1990,tyrrell,138,Nakajima,0.0
1990,leyton,122,Capelli,0.0
1990,team_lotus,118,Warwick,0.0
1990,leyton,127,Gugelmin,0.0
1990,dallara,110,de Cesaris,0.0
1990,larrousse,103,Bernard,0.0
1990,minardi,81,Morbidelli,0.0
1990,brabham,101,Brabham,0.0
1990,larrousse,88,Suzuki,0.0
1990,arrows,105,Alboreto,0.0
1990,ags,114,Dalmas,0.0
1990,arrows,133,Caffi,0.0
1990,coloni,92,Gachot,0.0
2009,brawn,18,Button,10.0
2009,brawn,22,Barrichello,8.0
2009,toyota,15,Trulli,6.0
2009,toyota,10,Glock,5.0
2009,renault,4,Alonso,4.0
2009,williams,3,Rosberg,3.0
2009,toro_rosso,67,Buemi,2.0
2009,toro_rosso,7,Bourdais,1.0
2009,force_india,16,Sutil,0.0
2009,bmw_sauber,2,Heidfeld,0.0
2009,force_india,21,Fisichella,0.0
2009,red_bull,17,Webber,0.0
2009,red_bull,20,Vettel,0.0
